Cell_ID,Cell_type,Area,X,Y,CD3,CD4,CD8a,CD68,DNA1,Ki67,S100
4545,B,31.0,461.741935483871,19.903225806451612,0.21504735656779014,0.30678533202123887,0.23039854729545897,0.18039494977033052,0.9696590630330615,0.26430510429179793,0.1249674214527308
4546,Th,55.0,463.6545454545454,41.74545454545454,0.8116541925653878,0.5884552253992296,0.2682309745734894,0.17105961422697455,0.9378120833530303,0.15106404787512318,0.09616809787276909
4547,B,41.0,463.8292682926829,82.92682926829268,0.2844184432591125,0.5288221835530137,0.511499073713517,0.34990469464210233,0.7766456843515211,0.11553414375353008,0.11872378462750559
4548,Mphi,29.0,462.9310344827586,183.93103448275863,0.03499348764258814,0.3536426747060327,0.15686022909529193,0.14294900322073184,0.43655284540600015,0.11259683706379749,0.09153743798348914
4549,Tc,50.0,464.04,243.5,0.2519335827203883,0.341254944665751,0.5440979800984043,0.39309545933733003,0.9308763091276111,0.2854186726392732,0.08035908815554697
4550,other,58.0,463.82758620689657,287.2931034482759,0.26649297355800405,0.290783850312845,0.12611153559115879,0.24470779856387995,0.9278607565910953,0.1353396929644915,0.04166636666333859
4551,Mphi,67.0,465.3731343283582,321.67164179104475,0.08711283472641124,0.3355748126170939,0.09850825956602187,0.35627630297341384,0.84085075211699,0.22970646877311982,0.056045565958163276
4552,Th,42.0,463.4047619047619,466.3809523809524,0.6439631006106724,0.49634012362566093,0.1438976674890921,0.5317622062828655,0.9138178316413756,0.1257085400436721,0.06458510684491273
4553,other,33.0,463.27272727272725,615.2727272727273,0.060267829651101605,0.1008656665407814,0.07430581040899019,0.06317451973049563,0.4735067464039269,0.11652340789221463,0.021256047857365287
4554,B,24.0,461.9583333333333,678.25,0.09403120231368989,0.15152452238637382,0.1438976674890921,0.16844454160165948,0.909026110470132,0.1750339290818782,0.07031870991195216
4555,B,31.0,463.1290322580645,820.7096774193549,0.10320202561103704,0.14251550890072456,0.13148027158551284,0.18039494977033052,0.9013015824043514,0.0880943085440739,0.06557526142373925
4556,B,17.0,462.0,906.6470588235294,0.24794112400880183,0.1675813895490939,0.055006222338463646,0.24809102745116418,0.9087240168827032,0.19407130431326303,0.07887719448727305
4557,Mphi,53.0,464.49056603773585,932.1509433962265,0.1608297760039495,0.25265249687617974,0.13666947849114322,0.4587343406616778,0.8715848459160546,0.10696002632519287,0.07607153963219086
4558,Th,49.0,464.38775510204084,278.6734693877551,0.31623230865929564,0.3535227692267796,0.2775497966397086,0.3571570082487379,0.9300826566096588,0.14676391091749477,0.05574674490740366
4559,Mphi,67.0,465.74626865671644,479.4029850746269,0.08711283472641124,0.2882675837131481,0.10667663706462002,0.21169259724426095,0.7961841253542246,0.2232392923383877,0.0893076438853263
4560,Tc,31.0,463.2903225806452,564.1290322580645,0.5411930605408942,0.24865838282665806,0.7811270148521346,0.2221546102481506,0.795194196247452,0.09710117193822619,0.05510042496172559
4561,Mphi,39.0,464.12820512820514,571.8717948717949,0.1769737922820723,0.45267939585732075,0.28260533961914386,0.2580093923210514,0.8705234550005645,0.20850246908556538,0.06103062336966727
4562,Th,40.0,463.375,580.825,0.6932839147914149,0.7353854536613708,0.22044670550826223,0.4224929600164834,0.953567473733719,0.16290660077923036,0.051392958893514556
4563,B,70.0,466.0857142857143,684.8428571428572,0.2951375525612952,0.28663433224902335,0.11025596485499346,0.13874883592760956,0.8955376832080458,0.12945286568262607,0.11189117164430458
4564,B,61.0,464.24590163934425,772.016393442623,0.08518597793169007,0.19738594802308826,0.09837334762894259,0.34039156937301246,0.8464472631715887,0.15856461175171008,0.13630150526313306
4565,B,13.0,462.7692307692308,791.7692307692307,0.09880288905603629,0.15965948748742542,0.04823433353607698,0.16622107603270042,0.9031727675188622,0.13431067248177747,0.16765159545759764
4566,B,33.0,462.8484848484849,809.2727272727273,0.10635907287215884,0.16491934836295008,0.10814896105415786,0.14974873303249506,0.8307891833834107,0.07444982279810745,0.0811211136398946
4567,B,19.0,463.36842105263156,880.6315789473684,0.03559050708296206,0.09368110562473986,0.049451952597389076,0.2682219381967095,0.8312277676896185,0.10965580069194367,0.03648721043513106
4568,Mphi,95.0,468.0210526315789,95.77894736842106,0.10119942960345016,0.2553253791359795,0.13446912304604705,0.3219286849300418,0.8107231949365701,0.17660887477714135,0.3081292537268534
4569,Mphi,57.0,465.56140350877195,223.2280701754386,0.1603001240258022,0.29149132652615506,0.15925116786722004,0.30595811818311436,0.8554753073658702,0.15082387978907802,0.12974706032610875
4570,other,30.0,464.43333333333334,308.1,0.011486413548801791,0.08365456282574416,0.010786481550822333,0.13874883592760956,0.23862356715042296,0.0421071729677907,0.0
4571,Mphi,52.0,465.9230769230769,515.1730769230769,0.11010141289758124,0.2404167944243181,0.208099151285988,0.40941087611346494,0.8929687354571726,0.17733416710023708,0.07744896608046428
4572,Mphi,53.0,466.0943396226415,603.2452830188679,0.056461701822324725,0.45553967229737413,0.12687861596872024,0.32887120221286914,0.8406673190142184,0.17897714914948062,0.07006738476447816
4573,other,74.0,467.6216216216216,632.3648648648649,0.09972702154488824,0.15782320644497472,0.086084054271872,0.21525823918941575,0.8181620849678516,0.11958151521661838,0.1495625054100963
4574,B,25.0,464.76,652.36,0.13679264321811904,0.10255891561084604,0.17827235662295732,0.1718935573530544,0.9045534738349547,0.2064250537597242,0.11699188473611179
4575,B,44.0,464.20454545454544,666.0681818181819,0.07446689676999436,0.1761436490527066,0.13810092504013968,0.181384831733034,0.9433382197694038,0.20928713879961575,0.12475301910374151
4576,B,34.0,464.5,700.2058823529412,0.33377366606147096,0.4758840360964578,0.1052438626557919,0.1241567979248657,0.8559494348864785,0.11341580529999269,0.18103200913005432
4577,B,50.0,465.88,748.6,0.5708330921256694,0.6303867270338915,0.08501664652540493,0.19865390520594,0.9008741265183898,0.18805552348764917,0.21998581205255735
4578,B,31.0,464.3225806451613,782.3870967741935,0.15757571240410823,0.10793317303052057,0.13979030980278168,0.12677574937980648,0.9206570635453849,0.11469026946539226,0.07587875387598778
4579,B,43.0,464.3488372093023,801.2093023255813,0.16872765901912948,0.1685994107496216,0.13497448731917341,0.26592639243963073,0.8484470475776615,0.11064929541362994,0.07801400554247344
4580,B,43.0,466.2093023255814,894.1860465116279,0.156367722524633,0.22332062858501853,0.09128566214414305,0.17444489814162667,0.791321407179491,0.1043268645256905,0.1273754232109035
4581,B,30.0,465.6333333333333,4.7,0.5071141734134827,0.5104192957689165,0.09063588994099826,0.207258144767084,0.9839773796867386,0.16900536954155576,0.06764953201497463
4582,B,33.0,465.1212121212121,60.96969696969697,0.3178246769510672,0.28586719549284945,0.1322410387620125,0.2597898613651224,0.9685793189647344,0.140311550274351,0.09987314984653614
4583,B,37.0,465.9189189189189,71.08108108108108,0.26812403107689986,0.3376440981885091,0.26813358992256336,0.28851124471727035,0.9566720771010881,0.13377220645083102,0.17551374609534942
4584,Mel,58.0,466.8103448275862,146.44827586206895,0.21906400850666874,0.19459093752825468,0.13507789794881944,0.41623408525218325,0.7506923369937711,0.1528701151505661,0.6310263688262243
4585,Tc,21.0,465.3809523809524,210.52380952380952,0.6290315252650335,0.09722041589147747,0.8349529886477376,0.16706927297211663,0.9069861458621294,0.6479113536180561,0.07975969872093899
4586,other,56.0,466.1607142857143,421.3392857142857,0.070443514284096,0.16653714479853993,0.25366287249868613,0.18065439601071734,0.8972006723129022,0.7658686363758679,0.06650211989185328
4587,Th,49.0,466.2857142857143,436.1224489795918,0.8152015492858852,0.8434232677694805,0.1146447078182722,0.20200842501828326,0.8419993400205047,0.12031453036653872,0.04903622146714395
4588,B,42.0,466.8095238095238,815.6904761904761,0.3039330269498619,0.37280664152857435,0.07305877330216556,0.16706927297211663,0.9212016547830533,0.10659315877727911,0.13697301590685848
4589,B,23.0,465.1304347826087,851.695652173913,0.12309504371598214,0.10012791354537473,0.13835426291015623,0.1114580697288247,0.8974964406148427,0.13862240786189797,0.13875031108335192
4590,B,24.0,464.875,858.3333333333334,0.08144444829105466,0.17242807138599914,0.08830135051719966,0.10723944462680986,0.8989282470672226,0.1114345479355332,0.056858311062683374
4591,B,77.0,467.90909090909093,863.4415584415584,0.20513792976483922,0.16166923776066422,0.45394886831724407,0.18574490888935438,0.8890992224087158,0.13586013881978587,0.0701457306722028
4592,B,16.0,465.5,24.0,0.23183243938046866,0.2213685820438356,0.1438976674890921,0.22298718031021728,0.904579285606393,0.15983050354072612,0.1907183485230436
4593,B,33.0,466.24242424242425,34.09090909090909,0.4476776707471823,0.34736851417731157,0.5390593585997452,0.14974873303249506,0.9519677140767939,0.16309245532361488,0.19367921818154132
4594,Mel,44.0,467.3181818181818,173.0,0.11516671916493573,0.19255191915660158,0.12032766231961192,0.20140824320828227,0.5382353055052995,0.13836857899673963,0.8134733993074488
4595,Mphi,84.0,469.8452380952381,193.97619047619048,0.12353683808131534,0.26361302941846704,0.12546537509708486,0.2457576373201972,0.7722468305523241,0.0934729161127365,0.09457335137897423
4596,other,91.0,469.75824175824175,350.64835164835165,0.434002418718957,0.5506255080405569,0.23214289144477337,0.2100614139212681,0.8430002644685332,0.0898873685262959,0.026862837814321607
4597,Th,28.0,466.60714285714283,394.39285714285717,0.6612151567521167,0.5759157948060116,0.22742653856948017,0.25502107968677695,0.8403159629651699,0.25048511183352523,0.04903622146714395
4598,other,47.0,467.6170212765957,400.4468085106383,0.26937849056774105,0.30013688401442307,0.38447934900525726,0.27239227648396697,0.8387878567263711,0.15752809733759557,0.022367607147516854
4599,Mphi,56.0,467.7142857142857,471.30357142857144,0.16280214557997183,0.3776361313895274,0.14840861556338197,0.8194674690327437,0.8763590034127494,0.27907976988420463,0.06650211989185328
4600,Tc,53.0,467.39622641509436,495.79245283018867,0.8653671222498601,0.3089614293953474,0.6788672459828532,0.18503457091423034,0.91857590905236,0.10696002632519287,0.05788425523453734
4601,Tc,25.0,466.32,590.76,0.7656049520808329,0.5119635375413786,0.9654099775284698,0.26347107209471354,0.9381650545354099,0.1492360504349702,0.014105910312038382
4602,B,36.0,466.55555555555554,673.3888888888889,0.11443774646017024,0.07559287059809713,0.09987801435355635,0.15216137960762682,0.8818198762359846,0.164947400287614,0.06586376361569166
4603,B,33.0,467.8484848484849,788.6060606060606,0.06977036554537089,0.2356098930923276,0.1400401379214895,0.12750929539200478,0.9345957517592122,0.19899015619038596,0.1443701410996657
4604,B,34.0,466.3235294117647,876.0588235294117,0.12888968401313075,0.1890553752134733,0.08898898638796289,0.21224866605737303,0.8947336736914392,0.19407130431326303,0.060051374026598936
4605,B,32.0,467.25,905.25,0.13609723528934217,0.16207656452281677,0.12780406271542882,0.21649626626997312,0.9159953841394864,0.04905248667472312,0.13952620714468583
4606,Th,23.0,466.0,916.0,0.8089746099350487,0.7005052913128779,0.16019028211168498,0.24809102745116418,0.8984639109968874,0.23054380912385833,0.11337406573391984
4607,B,43.0,468.30232558139534,14.651162790697674,0.27399340347400797,0.29125287544069767,0.12894256403280488,0.3036394839509583,0.9776314535653453,0.19753660337220658,0.1067071678102845
4608,Mel,114.0,471.2456140350877,135.2280701754386,0.09860274213211583,0.28112983237134564,0.1141651903841418,0.42316904524993804,0.803204236427538,0.11438645439742356,0.307391982728225
4609,Th,21.0,467.0952380952381,365.9047619047619,0.4726451278944911,0.6903599344722299,0.07305877330216556,0.24809102745116418,0.8177547433406982,0.059273714872127785,0.0
4610,other,56.0,467.92857142857144,378.4107142857143,0.13857700139545712,0.15304445520260154,0.2572974391930806,0.21556172647962854,0.8875099923804584,0.34964229615920317,0.006334603288531433
4611,Th,77.0,470.012987012987,387.76623376623377,0.704620151033379,0.7095553379577987,0.25465685388238735,0.4549199938545425,0.927974151401978,0.20195357511497367,0.057564658491307014
4612,Mphi,59.0,468.40677966101697,446.3728813559322,0.15094118654763639,0.2800635773651112,0.14174348825575328,0.4334441460836024,0.9172839868346989,0.2543403317422861,0.1004989121934556
4613,Mphi,42.0,468.23809523809524,584.6666666666666,0.1722098398547807,0.6128225316198017,0.324617941693146,0.3831832118161312,0.966122152345582,0.23804909774153882,0.11614474583580603
4614,other,36.0,467.6666666666667,639.5833333333334,0.16804805358872135,0.2306287332099359,0.09218687754410292,0.22011326649304694,0.8193265879587053,0.18492876940656905,0.4102018992350721
4615,B,23.0,467.5217391304348,704.8695652173913,0.7124782526934806,0.7793763088118137,0.16019028211168498,0.12254579975402298,0.7902118258172179,0.23979846950028613,0.10027452747663361
4616,B,17.0,467.0,709.6470588235294,0.7662842516848968,0.7870787114258987,0.1052438626557919,0.19967413813369106,0.4453155701375331,0.16614418116037374,0.11489679333837143
4617,B,14.0,467.2142857142857,793.2142857142857,0.11329039271629468,0.12979506251238088,0.0661509934299513,0.08352822339398136,0.9297843124974239,0.06627920093558096,0.09457335137897423
4618,B,50.0,467.78,834.32,0.158612531565303,0.23574205867240514,0.12321074071662261,0.1579530592312986,0.9439474897349663,0.17383377565044442,0.09281434394039938
4619,Mphi,53.0,469.92452830188677,293.79245283018867,0.07420201867459077,0.25265249687617974,0.12191614510805249,0.4475795561680466,0.7321821822362073,0.12712451992310786,0.08790917086923601
4620,Mphi,58.0,470.3965517241379,327.91379310344826,0.21072967142546775,0.2701730090323164,0.2676715792494834,0.37083003971579953,0.9355192920272352,0.16984104166970257,0.06432023295612393
4621,other,17.0,467.29411764705884,411.7647058823529,0.07693872224280891,0.19602552314665098,0.03723315763164477,0.31229220326072243,0.8576528591654505,0.13664835625721064,0.020640606315851247
4622,B,64.0,470.4375,461.234375,0.331305408839578,0.5181950670970146,0.25091877282919645,0.35119996597935793,0.9230094425817558,0.15206108745575944,0.08349644236992253
4623,B,142.0,472.4154929577465,757.8661971830986,0.30922535286006186,0.489694809915008,0.12387857651770344,0.5896845135223582,0.7289465932918778,0.31434061070800784,0.08018186404315844
4624,B,11.0,467.45454545454544,766.1818181818181,0.060267829651101605,0.24865838282665806,0.19860523858109216,0.5313560826908226,0.7608813964717254,0.5937068824596488,0.11806834635706251
4625,B,42.0,469.23809523809524,847.3809523809524,0.09224913310643315,0.17242807138599914,0.11917935526279219,0.1725478227612699,0.899963388944929,0.1257085400436721,0.17013679868560477
4626,Th,47.0,470.3829787234043,40.93617021276596,0.49938884397583616,0.4331595512863309,0.13573969636606664,0.12020619416464107,0.921669291563335,0.15222758375503284,0.051042507202728495
4627,other,29.0,469.51724137931035,49.37931034482759,0.023541401440405958,0.20266908486356375,0.02210689100114542,0.12593976856225705,0.7739174656791477,0.08400952269363311,0.02413452739776198
4628,B,53.0,471.4339622641509,58.54716981132076,0.14034841237945256,0.12728090409981965,0.12687861596872024,0.1679000749852121,0.9695941174984067,0.14656907459950538,0.11654448760719757
4629,other,50.0,470.76,235.22,0.20481823089722564,0.24438959689632153,0.22804222512130368,0.16264293528673238,0.8540685779048179,0.6550998690432657,0.04143571689280323
4630,other,39.0,470.8974358974359,409.2564102564103,0.15668803849524254,0.27518560620306265,0.05590320109977813,0.39550937180615064,0.9151434598608618,0.13431067248177747,0.03557675470681165
4631,Mphi,59.0,471.03389830508473,428.5593220338983,0.22809851912686704,0.3606568593283293,0.15873792796103173,0.376458373293248,0.9345836795188482,0.25085954753942513,0.09009141888080084
4632,other,53.0,470.8679245283019,486.9056603773585,0.11911221523833349,0.21977939126396545,0.11185403578646944,0.2626142095512764,0.7311435671797503,0.10696002632519287,0.04546232151000382
4633,other,62.0,471.9516129032258,531.5645161290323,0.11262316139370787,0.18678725968141618,0.11446841776590598,0.33647954205232006,0.8910579288963792,0.1015508919168957,0.3253366101091323
4634,Mphi,70.0,471.0857142857143,555.0428571428571,0.05697573328410609,0.33470455317281783,0.09063588994099826,0.33875671925004947,0.7527377133106835,0.13317156980027467,0.16103898867124947
4635,B,54.0,469.8333333333333,660.3518518518518,0.17290047836550562,0.13955767067470115,0.0895995133977145,0.16091101811909875,0.9422016436874204,0.13467931228318808,0.13621440201921023
4636,B,30.0,469.3666666666667,726.6333333333333,0.2811403395407659,0.24865838282665806,0.042025722746015036,0.15480215297249622,0.4499397679650772,0.44344850804790165,0.088690374901879
4637,B,75.0,471.5733333333333,738.96,0.6805584188353959,0.54437991038134,0.09987801435355635,0.13383342246629992,0.8283774788242233,0.18805552348764917,0.14023913588651
4638,B,14.0,469.2142857142857,778.6428571428571,0.25833327150784224,0.11047471078859952,0.1438976674890921,0.2042027461596493,0.9252232978196199,0.1441765561354771,0.02498022879512058
4639,B,20.0,469.65,782.65,0.16658411552399316,0.07396715712882727,0.23658184780657796,0.207258144767084,0.9280175802660257,0.1441765561354771,0.1430822990239263
4640,B,21.0,469.3809523809524,822.2857142857143,0.19654781930598955,0.16058154239683062,0.086627872843364,0.17796687736511305,0.9108785033031597,0.13809043873152296,0.07975969872093899
4641,B,23.0,469.2173913043478,826.8695652173913,0.17058498808573608,0.3254550531342773,0.09185007075476702,0.1746753541220433,0.92501028584199,0.10405033566551372,0.12619642516239463
4642,B,51.0,470.88235294117646,884.8235294117648,0.13438926044765534,0.26907096026973093,0.1052438626557919,0.2705326642974767,0.6979382270355746,0.273469562768033,0.08502859293117503
4643,B,23.0,470.30434782608694,19.782608695652176,0.14733203524596467,0.17951385517995203,0.14938422857769498,0.2127880001002615,0.9794690153437358,0.23054380912385833,0.07320716979784529
4644,B,21.0,469.9047619047619,64.0952380952381,0.14676664256613,0.14847200244632988,0.1617161224930327,0.3249040386341475,0.970550878299018,0.11303897093100015,0.16365295243095257
4645,other,28.0,470.35714285714283,74.21428571428571,0.12353683808131534,0.25619187934066256,0.23506778124774033,0.18065439601071734,0.8213397726022241,0.0766298077009634,0.060733511510631284
4646,Mel,53.0,471.92452830188677,154.49056603773585,0.10819789261822423,0.31249046175922307,0.116908161384058,0.3349688979104708,0.7270147902316472,0.5772569097786017,0.7020983866961695
4647,Th,62.0,472.0,209.91935483870967,0.2877359962639003,0.5208772283173495,0.23039854729545897,0.20519047416520902,0.9345693264767938,0.18745182565487145,0.04979741149481149
4648,Tc,31.0,470.0967741935484,242.80645161290323,0.570343084370322,0.3475373510053639,0.8411096572869344,0.20863167817157427,0.8874629233408847,0.23084508364386205,0.09598825283723066
4649,other,38.0,471.10526315789474,260.7894736842105,0.1532351499142621,0.18311397156540715,0.05730489545238756,0.24291716468283903,0.7992757510050242,0.1828613035052547,0.04529725185169044
4650,B,35.0,470.7142857142857,312.6,0.09224913310643315,0.04391599578944638,0.009257305863075837,0.2310229418532057,0.4379931666798668,0.07044192217862977,0.03952142548851937
4651,other,22.0,470.8636363636364,452.6363636363636,0.12813569320556312,0.3286672984031845,0.24799117541121066,0.33647954205232006,0.8330671769099482,0.2193777736011641,0.07634309133512443
4652,B,48.0,471.4166666666667,651.3125,0.10022699625553191,0.12979506251238088,0.10557751255282621,0.19647877499094243,0.9429565685203999,0.13348031352430545,0.10903879128571606
4653,B,17.0,469.6470588235294,699.0,0.27399340347400797,0.32914825903226375,0.1513072537040026,0.21224866605737303,0.7898876133824472,0.16614418116037374,0.29375768369507693
4654,B,46.0,471.19565217391306,715.1086956521739,0.11687468072989189,0.27999008953503274,0.09788181632474185,0.11703110668884367,0.5575735773337492,0.10405033566551372,0.030286617003868366
4655,B,15.0,469.8,769.2,0.162169346319238,0.4946145895997388,0.06196602924456781,0.14683842471864492,0.654549436308427,0.3551435395596377,0.12872840812704442
4656,B,35.0,471.0,799.0,0.10914135362601725,0.11047471078859952,0.10249075504003742,0.1491264893904639,0.8911905581155234,0.08679576667109633,0.10329361136622697
4657,B,42.0,471.4047619047619,871.3571428571429,0.5107660485644772,0.7704840042440327,0.17895090117096438,0.32097380742214243,0.9303995650979284,0.1441765561354771,0.07975969872093899
4658,B,23.0,470.04347826086956,913.7391304347826,0.5224420134108941,0.6018395544918024,0.12709335272830402,0.32592334328251216,0.9059429993818378,0.43727392530239423,0.05921995188463956
4659,B,38.0,470.55263157894734,924.2894736842105,0.1460814726168528,0.24865838282665806,0.13717990411924624,0.2827528089488881,0.9237341257515606,0.1237274614188519,0.11948182460188368
4660,Th,14.0,470.0,5.642857142857143,0.6868061614892509,0.5827355828787373,0.19563022046424802,0.1725478227612699,0.9599888626360954,0.16202954515851217,0.15709591178196858
4661,B,27.0,471.81481481481484,24.59259259259259,0.1777112133553411,0.36672154043964467,0.1758019985291487,0.6146474167490834,0.9496837256653802,0.14886291118387784,0.22927354252504709
4662,Th,113.0,477.2654867256637,204.31858407079645,0.4183237034975469,0.37949384586995605,0.13140615744803433,0.18129439377979947,0.874040322465512,0.17582896662248057,0.033812618449067904
4663,other,60.0,472.5,226.5,0.12556480110665794,0.1429345567362577,0.1686784531551014,0.2382108146333371,0.9365705594230125,0.16900536954155576,0.062276970157808614
4664,other,56.0,472.3392857142857,252.46428571428572,0.16280214557997183,0.2991183810175753,0.17469535132096106,0.2374969802623242,0.8735775684854765,0.8530940283815877,0.06650211989185328
4665,Th,49.0,472.9591836734694,368.8979591836735,0.43688297133943105,0.39656597325786436,0.22742653856948017,0.3477424303705263,0.9531348522588383,0.3678926585739831,0.06895830157725459
4666,B,33.0,471.6363636363636,811.2727272727273,0.24019239543495574,0.3204135337110643,0.16277697661251242,0.19149890434701147,0.9427022462285305,0.09165971686940352,0.16127710773572232
4667,B,32.0,471.84375,840.625,0.10022699625553191,0.19255191915660158,0.1027350713443423,0.14633654347068606,0.8488412429798372,0.3748396187230607,0.08349644236992253
4668,Mel,102.0,475.6372549019608,107.00980392156863,0.145233954242431,0.2402538402690767,0.16582279932805266,0.30391498045527704,0.812711495371002,0.32278127484379204,0.6126266643827845
4669,B,95.0,474.12631578947367,271.11578947368423,0.06598698885513676,0.2726781876048871,0.12625426755197797,0.2270413936794605,0.8169258371698921,0.20595005738012304,0.04002573960792626
4670,Th,74.0,473.94594594594594,436.8783783783784,0.42339253585838654,0.48219879326475673,0.16407861158281475,0.31883410935766276,0.8995938340660377,0.2266145161838425,0.06416984961199276
4671,B,65.0,474.8,589.5692307692308,0.18357567711825656,0.2615690448305128,0.19055566216506145,0.21377382482916094,0.9448415314408987,0.10148270267530032,0.04758158255892433
4672,Mel,70.0,474.0857142857143,640.2428571428571,0.18694060439527277,0.2546942488986789,0.10249075504003742,0.22519235206943697,0.6765394832940334,0.1655290343393481,0.4783601702423
4673,B,39.0,473.05128205128204,693.9487179487179,0.1635314189395659,0.15965948748742542,0.040463223259971766,0.10306005363318571,0.8716548514993345,0.1409079792716151,0.2014998445194083
4674,B,38.0,473.1578947368421,747.1578947368421,0.23871991948928847,0.47073337750918726,0.10228493165539732,0.1993387716831525,0.8367924541720756,0.15082387978907802,0.1423354216552262
4675,B,25.0,472.68,853.84,0.17962395435274947,0.24865838282665806,0.1179134291844234,0.19865390520594,0.82522769513439,0.15921312708418736,0.17347987798686423
4676,B,43.0,474.3255813953488,36.18604651162791,0.19265812170458102,0.2680467879062239,0.1641553515334985,0.31552133248653164,0.9606608708547271,0.14712394471479653,0.09965835150345262
4677,Th,66.0,476.6818181818182,405.22727272727275,0.575663393505327,0.47735422699194535,0.09987801435355635,0.2984983430027227,0.9085173001377885,0.1285475131767958,0.05189175442100418
4678,Mphi,56.0,474.92857142857144,418.98214285714283,0.1483906442472821,0.21329654612754423,0.1347602165144005,0.5411104785736425,0.8866157008742984,0.4447044092179103,0.031078842264015766
4679,other,53.0,474.8679245283019,514.0566037735849,0.03819721863160151,0.13229800045660214,0.06418074869231846,0.12233874653389089,0.614058694900018,0.0643051376587215,0.01331548438017214
4680,B,19.0,473.10526315789474,667.0526315789474,0.25074604600911204,0.10840220144954951,0.1762672505120986,0.18192235813450167,0.924494151844493,0.01697696583598843,0.11948182460188368
4681,B,33.0,474.27272727272725,674.1515151515151,0.17333953252369047,0.16491934836295008,0.07430581040899019,0.28231935886705917,0.936999850279402,0.1704732393408407,0.2092131208340478
4682,B,24.0,473.3333333333333,679.5416666666666,0.17531102343219865,0.16207656452281677,0.17469535132096106,0.2143128217525618,0.8699636716690092,0.15466355829410539,0.15709591178196858
4683,B,48.0,475.2291666666667,776.6666666666666,0.15883548799250483,0.10718975699002403,0.09987801435355635,0.23150557959154028,0.9264913556352851,0.2317102230411605,0.15709591178196858
4684,B,32.0,474.03125,898.84375,0.062060786747100916,0.06844703044038906,0.07648157844708676,0.06503903244408939,0.9142571135576384,0.19703598483775153,0.1305416764288043
4685,B,36.0,473.69444444444446,904.6944444444445,0.11443774646017024,0.15858178476380955,0.08438881405676987,0.11795424900761821,0.8917352924101821,0.10007158833368218,0.07474225197498835
4686,B,55.0,475.90909090909093,931.3090909090909,0.15077399252484272,0.14646479846649496,0.10814896105415786,0.19548685769235552,0.9546112310355469,0.10340120990903622,0.13398815458983357
4687,B,50.0,475.0,14.74,0.27399340347400797,0.41525137320488986,0.07934090391083179,0.17645548309653716,0.950469047238133,0.1492360504349702,0.08661802417626052
4688,B,10.0,473.3,66.7,0.2519335827203883,0.07396715712882727,0.23658184780657796,0.11369434491223798,0.9165748905472001,0.23704036803449646,0.09894898241856911
4689,Mphi,69.0,476.40579710144925,95.5072463768116,0.12720551991991705,0.41340535818441443,0.21108898007112303,0.6754421797008577,0.7923972351381559,0.22741981886290288,0.6177739105119218
4690,Th,73.0,476.90410958904107,375.2191780821918,0.6829699839385711,0.40579265631634504,0.4840575856881348,0.29390482028510717,0.9362076266677378,0.1318500209508796,0.06057472328072834
4691,other,49.0,476.0,561.4081632653061,0.09224913310643315,0.2529771427993523,0.2775497966397086,0.1702072149281151,0.8455483878078394,0.20531927024120086,0.07546150348960462
4692,Mphi,36.0,474.8888888888889,582.0833333333334,0.13802686156203428,0.6534976617637749,0.12233141409185906,0.44801988286213906,0.9164146796735261,0.2577961083917341,0.10903879128571606
4693,Mphi,45.0,475.8222222222222,626.8,0.051912043566045646,0.16137939780497326,0.06846286195537579,0.27753306439454173,0.7187012699024972,0.04884322994753507,0.05321996827122358
4694,B,16.0,473.625,706.625,0.6210257403086745,0.6622878825393317,0.18943885373719827,0.27189906691303695,0.7660390555065548,0.21812751662438107,0.20681411988163087
4695,B,40.0,475.4,792.6,0.09651722939688533,0.15576977498311784,0.09758176948620975,0.17417974187248544,0.9102242752052684,0.13131540396701802,0.09894898241856911
4696,B,28.0,474.17857142857144,821.1071428571429,0.09224913310643315,0.15757915400497896,0.0661509934299513,0.16430738035712034,0.8657699879079116,0.10659315877727911,0.13697301590685848
4697,B,30.0,475.6333333333333,3.1666666666666665,0.2519335827203883,0.33891431992005194,0.13537423193099593,0.35216287496843046,0.9544934883195842,0.1441765561354771,0.056858311062683374
4698,Mphi,45.0,476.1111111111111,395.9111111111111,0.1318292734797222,0.4008871878569171,0.1793274863341031,0.3818242999227506,0.8163090941180392,0.20037523676397825,0.10903879128571606
4699,Mphi,26.0,475.34615384615387,572.3461538461538,0.1635314189395659,0.5306809995246191,0.17238937515203345,0.5442210943544442,0.6239110488435152,0.1819042904025294,0.14634596720251566
4700,B,10.0,474.7,719.7,0.2951375525612952,0.2042699180793828,0.09063588994099826,0.16264293528673238,0.6044125741943357,0.09081155172273953,0.09894898241856911
4701,B,16.0,474.5,846.0,0.10022699625553191,0.09554194558735533,0.15952133460245835,0.13874883592760956,0.8608367856846135,0.6442734431927826,0.15709591178196858
4702,B,38.0,475.60526315789474,880.8684210526316,0.19435045479803975,0.37990530240238574,0.1699509510730174,0.35699369725837016,0.88722979617933,0.1890389847563259,0.06256088064350047
4703,B,51.0,476.62745098039215,911.7254901960785,0.13983710838618035,0.19602552314665098,0.09987801435355635,0.15060155957441498,0.9313421692244178,0.16614418116037374,0.1206986391774788
4704,B,26.0,477.1923076923077,42.61538461538461,0.13206887212621163,0.3311775571151899,0.12402117045279976,0.24050960254090345,0.9637614661142984,0.1441765561354771,0.10129222930662639
